17371	0.070151638070	0.070347300140
17373	0.070157802270	0.070338693380
17369	0.070143927730	0.070354574890
17367	0.070134934820	0.070360315160
17365	0.070124912220	0.070364265770
17363	0.070114229040	0.070366229090
17361	0.070103309970	0.070366079420
17359	0.070092596140	0.070363824330
17357	0.070082549110	0.070359442220
17355	0.070072828660	0.070354322700
17353	0.070063122650	0.070349165730
17351	0.070053433290	0.070343974940
17349	0.070043761510	0.070338752090
17347	0.070034106930	0.070333498300
17345	0.070024469160	0.070328214640
17343	0.070014847700	0.070322902160
17341	0.070005242040	0.070317561900
17339	0.069995651650	0.070312194870
17337	0.069986076030	0.070306802130
17335	0.069976514680	0.070301384720
17333	0.069966967110	0.070295943680
17331	0.069957432760	0.070290480060
17329	0.069947911090	0.070284994850
17327	0.069938401540	0.070279489090
17325	0.069928903520	0.070273963780
17323	0.069919416500	0.070268419940
17321	0.069909939920	0.070262858610
17319	0.069900473240	0.070257280810
17317	0.069891015880	0.070251687550
17315	0.069881567240	0.070246079840
17313	0.069872126700	0.070240458660
17311	0.069862693690	0.070234825010
17309	0.069853267630	0.070229179930
17307	0.069843847940	0.070223524400
17305	0.069834434000	0.070217859430
17303	0.069825025220	0.070212186010
17301	0.069815621030	0.070206505160
17299	0.069806220640	0.070200817770
17297	0.069796819420	0.070195122400
17295	0.069787385190	0.070189400860
17293	0.069777783250	0.070183572700
17291	0.069767736400	0.070177470750
17289	0.069757059330	0.070170983690
17287	0.069745622890	0.070164034810
17285	0.069733093520	0.070156424160
17283	0.069719315480	0.070148061600
17281	0.069704756050	0.070139236840
17279	0.069689321660	0.070129900830
17277	0.069673170840	0.070120158850
17275	0.069656303470	0.070110021840
17273	0.069638689820	0.070099483430
17271	0.069620284740	0.070088522490
17269	0.069601075500	0.070077135410
17267	0.069581002510	0.070065290690
17265	0.069559979790	0.070052941530
17263	0.069535881690	0.070038851440
17261	0.069506767860	0.070021914380
17259	0.069471585740	0.070001558900
17257	0.069429114640	0.069977126070
17255	0.069377340720	0.069947507520
17253	0.069302092670	0.069904681780
17251	0.069184919520	0.069838171400
17249	0.069021610000	0.069744868100
17247	0.068835112600	0.069637022380
17245	0.068645950480	0.069526819970
17243	0.068456501300	0.069416282030
17241	0.068266980570	0.069305752230
17239	0.068077500110	0.069195126440
17237	0.067888141980	0.069084277640
17235	0.067698931640	0.068973166680
17233	0.067509858720	0.068861830510
17231	0.067320914940	0.068750308240
17229	0.067132083310	0.068638601460
17227	0.066943358250	0.068526690590
17225	0.066754758100	0.068414569870
17223	0.066566291350	0.068302243950
17221	0.066377946530	0.068189722890
17219	0.066189709200	0.068077015720
17217	0.066001553150	0.067964115670
17215	0.065813425570	0.067850986270
17213	0.065625273150	0.067737589180
17211	0.065437100110	0.067623919580
17209	0.065248978390	0.067510010870
17207	0.065060966190	0.067395888020
17205	0.064873081190	0.067281553930
17203	0.064685328990	0.067167018380
17201	0.064497708790	0.067052292690
17199	0.064310214750	0.066937384640
17197	0.064122839340	0.066822292200
17195	0.063935571080	0.066707002850
17193	0.063748416450	0.066591514790
17191	0.063561390290	0.066475834590
17189	0.063374489290	0.066359965730
17187	0.063187705380	0.066243910040
17185	0.063001033310	0.066127670050
17183	0.062814463030	0.066011235080
17181	0.062627956680	0.065894570900
17179	0.062441454030	0.065777628890
17177	0.062254945130	0.065660397400
17175	0.062068481380	0.065542916610
17173	0.061882119690	0.065425232440
17171	0.061695879510	0.065307366730
17169	0.061509755040	0.065189315870
17167	0.061323739950	0.065071068820
17165	0.061137847190	0.064952626600
17163	0.060952083410	0.064833988370
17161	0.060766445470	0.064715155890
17159	0.060580941890	0.064596140750
17157	0.060395569410	0.064476946980
17155	0.060210312690	0.064357566510
17153	0.060025170220	0.064237992440
17151	0.059840145650	0.064118220390
17149	0.059655241140	0.063998245370
17147	0.059470428530	0.063878051030
17145	0.059285641890	0.063757604280
17143	0.059100843940	0.063636890790
17141	0.058916067080	0.063515940650
17139	0.058731369020	0.063394788850
17137	0.058546785810	0.063273448970
17135	0.058362329060	0.063151918600
17133	0.058178001030	0.063030190280
17131	0.057993799120	0.062908262170
17129	0.057809728480	0.062786141620
17127	0.057625794530	0.062663836220
17125	0.057441996150	0.062541348790
17123	0.057258328900	0.062418676950
17121	0.057074779100	0.062295810830
17119	0.056891346360	0.062172749440
17117	0.056708044720	0.062049501640
17115	0.056524873650	0.061926067710
17113	0.056341804530	0.061802429520
17111	0.056158770990	0.061678543160
17109	0.055975718500	0.061554372370
17107	0.055792685380	0.061429943800
17105	0.055609751210	0.061305312450
17103	0.055426950110	0.061180502750
17101	0.055244273670	0.061055510040
17099	0.055061718680	0.060930330860
17097	0.054879287880	0.060804963800
17095	0.054696977380	0.060679402800
17093	0.054514791830	0.060553647700
17091	0.054332746780	0.060427707850
17089	0.054150844670	0.060301586600
17087	0.053969077670	0.060175280470
17085	0.053787442100	0.060048788830
17083	0.053605941170	0.059922115750
17081	0.053424599930	0.059795280320
17079	0.053243448150	0.059668305070
17077	0.053062414810	0.059541141810
17075	0.052881426660	0.059413740080
17073	0.052700507320	0.059286114120
17071	0.052519671640	0.059158270040
17069	0.052338874410	0.059030171380
17067	0.052158174520	0.058901855390
17065	0.051977688650	0.058773404150
17063	0.051797381870	0.058644798560
17061	0.051617153350	0.058515972920
17059	0.051436949770	0.058386894990
17057	0.051256894780	0.058257658450
17055	0.051077065690	0.058128315990
17053	0.050897401790	0.057998816840
17051	0.050717819830	0.057869093550
17049	0.050538348520	0.057739159270
17047	0.050359044760	0.057609051890
17045	0.050179806720	0.057478703720
17043	0.050000642050	0.057348127640
17041	0.049821593170	0.057217362050
17039	0.049642627310	0.057086390190
17037	0.049463747090	0.056955214420
17035	0.049284974600	0.056823845620
17033	0.049106333170	0.056692295520
17031	0.048927837910	0.056560569910
17029	0.048749489870	0.056428664610
17027	0.048571283630	0.056296572870
17025	0.048393207380	0.056164284020
17023	0.048215216780	0.056031763040
17021	0.048037299990	0.055898998920
17019	0.047859570950	0.055766077090
17017	0.047682058070	0.055633027000
17015	0.047504705620	0.055499816370
17013	0.047327504430	0.055366447680
17011	0.047150460590	0.055232934850
17009	0.046973456140	0.055099192070
17007	0.046796383340	0.054965129120
17005	0.046619267340	0.054830754690
17003	0.046442097150	0.054696050000
17001	0.046264965910	0.054561075680
16999	0.046088066530	0.054425974280
16997	0.045911477910	0.054290809720
16995	0.045735119450	0.054155524510
16993	0.045558933460	0.054020078260
16991	0.045382937480	0.053884488180
16989	0.045207158390	0.053748777330
16987	0.045031500770	0.053612872230
16985	0.044855904290	0.053476725880
16983	0.044680412350	0.053340371590
16981	0.044504991720	0.053203783180
16979	0.044329626980	0.053066948220
16977	0.044154469630	0.052929984850
16975	0.043979509200	0.052792885160
16973	0.043804585060	0.052655523140
16971	0.043629710600	0.052517908780
16969	0.043454941550	0.052380085160
16967	0.043280306930	0.052242073770
16965	0.043105803910	0.052103870980
16963	0.042931379010	0.051965432860
16961	0.042757057600	0.051826777920
16959	0.042582947320	0.051687991310
16957	0.042409028570	0.051549059550
16955	0.042235271440	0.051409961230
16953	0.042061715260	0.051270730340
16951	0.041888373380	0.051131380220
16949	0.041715095340	0.050991791510
16947	0.041541829780	0.050851919750
16945	0.041368711050	0.050711869040
16943	0.041195712910	0.050571614030
16941	0.041022814100	0.050431133250
16939	0.040850040060	0.050290443390
16937	0.040677310770	0.050149479760
16935	0.040504711530	0.050008316160
16933	0.040332342280	0.049867039120
16931	0.040160189710	0.049725642740
16929	0.039988223900	0.049584107340
16927	0.039816349530	0.049442356290
16925	0.039644563450	0.049300382940
16923	0.039472901220	0.049158211990
16921	0.039301342510	0.049015821940
16919	0.039129850940	0.048873177770
16917	0.038958500920	0.048730337160
16915	0.038787318910	0.048587322130
16913	0.038616252490	0.048444090450
16911	0.038445363760	0.048300695720
16909	0.038274630300	0.048157120860
16907	0.038103997630	0.048013321550
16905	0.037933487830	0.047869317450
16903	0.037763132270	0.047725135680
16901	0.037592934310	0.047580779720
16899	0.037422893510	0.047436249910
16897	0.037253018060	0.047291553890
16895	0.037083308590	0.047146692710
16893	0.036913757990	0.047001659420
16891	0.036744361550	0.046856448360
16889	0.036575114740	0.046711054020
16887	0.036406013370	0.046565471150
16885	0.036237062740	0.046419702620
16883	0.036068267070	0.046273750630
16881	0.035899590680	0.046127583210
16879	0.035731024370	0.045981191190
16877	0.035562694660	0.045834683600
16875	0.035394568250	0.045688030870
16873	0.035226443430	0.045541055810
16871	0.035058377090	0.045393807610
16869	0.034890520840	0.045246420150
16867	0.034722891600	0.045098909880
16865	0.034555489870	0.044951278870
16863	0.034388226430	0.044803449830
16861	0.034221060350	0.044655387380
16859	0.034054038860	0.044507132540
16857	0.033887176800	0.044358697160
16855	0.033720471660	0.044210077670
16853	0.033553896140	0.044061248330
16851	0.033387408300	0.043912170050
16849	0.033221078010	0.043762904120
16847	0.033054937600	0.043613479650
16845	0.032888942030	0.043463856440
16843	0.032723205140	0.043314137640
16841	0.032557708010	0.043164306930
16839	0.032392282360	0.043014212210
16837	0.032226928200	0.042863853020
16835	0.032061714590	0.042713291380
16833	0.031896668050	0.042562550860
16831	0.031731787020	0.042411629570
16829	0.031567073970	0.042260529260
16827	0.031402536700	0.042109256610
16825	0.031238174350	0.041957809910
16823	0.031073978540	0.041806179650
16821	0.030909940280	0.041654355640
16819	0.030746036930	0.041502314880
16817	0.030582237850	0.041350026740
16815	0.030418615000	0.041197556060
16813	0.030255192480	0.041044925010
16811	0.030091920570	0.040892089140
16809	0.029928912250	0.040739156560
16807	0.029766158960	0.040586121970
16805	0.029603501440	0.040432837800
16803	0.029440936150	0.040279302380
16801	0.029278523820	0.040125573180
16799	0.029116285000	0.039971667230
16797	0.028954216770	0.039817579120
16795	0.028792322530	0.039663309450
