5654	0.1869884	-0.05012344
5656	0.1869667	-0.05024479
5652	0.1869979	-0.0500005
5650	0.1869849	-0.04987792
5648	0.1869558	-0.04975655
5646	0.1869205	-0.04963085
5644	0.1868858	-0.04949333
5642	0.1868483	-0.04932897
5640	0.1867974	-0.04910852
5638	0.1867216	-0.04881061
5636	0.1866309	-0.04846969
5634	0.1865372	-0.04812303
5632	0.1864412	-0.04777691
5630	0.1863441	-0.04743375
5628	0.1862468	-0.04709225
5626	0.1861497	-0.04675118
5624	0.1860535	-0.04641009
5622	0.1859586	-0.0460692
5620	0.1858655	-0.04572921
5618	0.185774	-0.04538928
5616	0.1856833	-0.04504846
5614	0.1855934	-0.04470779
5612	0.1855041	-0.0443677
5610	0.185415	-0.04402793
5608	0.1853257	-0.04368832
5606	0.1852361	-0.04334887
5604	0.1851456	-0.04300932
5602	0.185054	-0.04266966
5600	0.1849616	-0.04233174
5598	0.1848679	-0.04199437
5596	0.1847727	-0.04165732
5594	0.1846767	-0.04132176
5592	0.1845797	-0.04098702
5590	0.1844818	-0.04065329
5588	0.1843833	-0.04032096
5586	0.184284	-0.03998955
5584	0.184184	-0.03965856
5582	0.1840835	-0.03932844
5580	0.1839827	-0.03899966
5578	0.183881	-0.03867009
5576	0.1837782	-0.03833928
5574	0.1836751	-0.03800972
5572	0.1835713	-0.03768032
5570	0.1834664	-0.03734993
5568	0.1833606	-0.03701936
5566	0.1832539	-0.03668894
5564	0.1831465	-0.03635885
5562	0.1830384	-0.03602969
5560	0.1829297	-0.03570185
5558	0.1828204	-0.03537478
5556	0.1827102	-0.03504801
5554	0.1825993	-0.03472162
5552	0.1824877	-0.03439563
5550	0.1823754	-0.03407011
5548	0.1822628	-0.03374545
5546	0.1821498	-0.03342182
5544	0.1820364	-0.03309876
5542	0.1819225	-0.03277594
5540	0.1818081	-0.03245358
5538	0.1816933	-0.0321315
5536	0.1815778	-0.03180935
5534	0.1814617	-0.03148728
5532	0.1813449	-0.03116527
5530	0.1812273	-0.03084278
5528	0.1811087	-0.03051976
5526	0.1809894	-0.03019652
5524	0.1808693	-0.02987342
5522	0.1807486	-0.02955069
5520	0.1806273	-0.0292281
5518	0.1805052	-0.02890527
5516	0.1803822	-0.02858189
5514	0.1802583	-0.02825796
5512	0.1801337	-0.02793392
5510	0.1800087	-0.0276102
5508	0.1798832	-0.02728705
5506	0.1797577	-0.02696525
5504	0.1796321	-0.02664479
5502	0.1795059	-0.02632426
5500	0.1793789	-0.02600323
5498	0.1792512	-0.02568186
5496	0.1791229	-0.0253604
5494	0.178994	-0.0250391
5492	0.1788645	-0.02471798
5490	0.1787344	-0.02439675
5488	0.1786035	-0.02407512
5486	0.1784718	-0.02375315
5484	0.1783393	-0.02343096
5482	0.1782057	-0.02310804
5480	0.1780712	-0.02278483
5478	0.1779364	-0.02246295
5476	0.177801	-0.02214141
5474	0.1776644	-0.02181889
5472	0.1775268	-0.0214951
5470	0.1773894	-0.02117292
5468	0.1772521	-0.0208519
5466	0.1771139	-0.02052994
5464	0.176975	-0.02020736
5462	0.176835	-0.01988429
