"Point"	"x_coord"	"y_coord"	"z_coord"	"u"
357	+9.867571304e-01	+0.000000000e+00	+3.432111704e-02	0.715387776
358	+9.867436764e-01	+0.000000000e+00	+3.446868351e-02	0.717391383
359	+9.867302224e-01	+0.000000000e+00	+3.461624998e-02	0.719394990
360	+9.867167684e-01	+0.000000000e+00	+3.476381645e-02	0.721398597
361	+9.867033144e-01	+0.000000000e+00	+3.491138293e-02	0.723402204
362	+9.866898604e-01	+0.000000000e+00	+3.505894940e-02	0.725405812
363	+9.866764064e-01	+0.000000000e+00	+3.520651587e-02	0.727409419
364	+9.866629524e-01	+0.000000000e+00	+3.535408234e-02	0.729413026
365	+9.866494984e-01	+0.000000000e+00	+3.550164882e-02	0.731416633
366	+9.866360444e-01	+0.000000000e+00	+3.564921529e-02	0.733420240
367	+9.866225904e-01	+0.000000000e+00	+3.579678176e-02	0.735423848
368	+9.866091364e-01	+0.000000000e+00	+3.594434823e-02	0.737427455
369	+9.865956825e-01	+0.000000000e+00	+3.609191471e-02	0.739431062
370	+9.865822285e-01	+0.000000000e+00	+3.623948118e-02	0.741434669
371	+9.865687745e-01	+0.000000000e+00	+3.638704765e-02	0.743438277
372	+9.865553205e-01	+0.000000000e+00	+3.653461412e-02	0.745441884
373	+9.865418665e-01	+0.000000000e+00	+3.668218060e-02	0.747445491
374	+9.865284125e-01	+0.000000000e+00	+3.682974707e-02	0.749449098
375	+9.865200246e-01	+0.000000000e+00	+3.692174692e-02	0.751452705
376	+9.865133255e-01	+0.000000000e+00	+3.699522457e-02	0.753456313
377	+9.865066264e-01	+0.000000000e+00	+3.706870222e-02	0.755459920
378	+9.864999272e-01	+0.000000000e+00	+3.714217986e-02	0.757463527
379	+9.864932281e-01	+0.000000000e+00	+3.721565751e-02	0.759467134
380	+9.864865290e-01	+0.000000000e+00	+3.728913516e-02	0.761470741
381	+9.864798298e-01	+0.000000000e+00	+3.736261281e-02	0.763474349
382	+9.864731307e-01	+0.000000000e+00	+3.743609045e-02	0.765477956
383	+9.864664316e-01	+0.000000000e+00	+3.750956810e-02	0.767481563
384	+9.864597324e-01	+0.000000000e+00	+3.758304575e-02	0.769485170
385	+9.864530333e-01	+0.000000000e+00	+3.765652340e-02	0.771488778
386	+9.864463341e-01	+0.000000000e+00	+3.773000104e-02	0.773492385
387	+9.864396350e-01	+0.000000000e+00	+3.780347869e-02	0.775495992
388	+9.864329359e-01	+0.000000000e+00	+3.787695634e-02	0.777499599
389	+9.864262367e-01	+0.000000000e+00	+3.795043399e-02	0.779503206
390	+9.864195376e-01	+0.000000000e+00	+3.802391163e-02	0.781506814
391	+9.864128385e-01	+0.000000000e+00	+3.809738928e-02	0.783510421
392	+9.864061393e-01	+0.000000000e+00	+3.817086693e-02	0.785514028
393	+9.863994402e-01	+0.000000000e+00	+3.824434458e-02	0.787517635
394	+9.863927411e-01	+0.000000000e+00	+3.831782222e-02	0.789521242
395	+9.863860419e-01	+0.000000000e+00	+3.839129987e-02	0.791524850
396	+9.863793428e-01	+0.000000000e+00	+3.846477752e-02	0.793528457
397	+9.863726437e-01	+0.000000000e+00	+3.853825517e-02	0.795532064
398	+9.863659445e-01	+0.000000000e+00	+3.861173281e-02	0.797535671
399	+9.863592454e-01	+0.000000000e+00	+3.868521046e-02	0.799539279
400	+9.863525462e-01	+0.000000000e+00	+3.875868811e-02	0.801542886
401	+9.863458471e-01	+0.000000000e+00	+3.883216576e-02	0.803546493
402	+9.863391480e-01	+0.000000000e+00	+3.890564340e-02	0.805550100
403	+9.863324488e-01	+0.000000000e+00	+3.897912105e-02	0.807553707
404	+9.863257497e-01	+0.000000000e+00	+3.905259870e-02	0.809557315
405	+9.863190506e-01	+0.000000000e+00	+3.912607635e-02	0.811560922
406	+9.863123514e-01	+0.000000000e+00	+3.919955399e-02	0.813564529
407	+9.863056523e-01	+0.000000000e+00	+3.927303164e-02	0.815568136
408	+9.862989532e-01	+0.000000000e+00	+3.934650929e-02	0.817571743
409	+9.862922540e-01	+0.000000000e+00	+3.941998694e-02	0.819575351
410	+9.862855549e-01	+0.000000000e+00	+3.949346458e-02	0.821578958
411	+9.862788558e-01	+0.000000000e+00	+3.956694223e-02	0.823582565
412	+9.862721566e-01	+0.000000000e+00	+3.964041988e-02	0.825586172
413	+9.862654575e-01	+0.000000000e+00	+3.971389752e-02	0.827589780
414	+9.862587584e-01	+0.000000000e+00	+3.978737517e-02	0.829593387
415	+9.862520592e-01	+0.000000000e+00	+3.986085282e-02	0.831596994
416	+9.862453601e-01	+0.000000000e+00	+3.993433047e-02	0.833600601
417	+9.862386609e-01	+0.000000000e+00	+4.000780811e-02	0.835604208
418	+9.862319618e-01	+0.000000000e+00	+4.008128576e-02	0.837607816
419	+9.862252627e-01	+0.000000000e+00	+4.015476341e-02	0.839611423
420	+9.862185635e-01	+0.000000000e+00	+4.022824106e-02	0.841615030
421	+9.862118644e-01	+0.000000000e+00	+4.030171870e-02	0.843618637
422	+9.862051653e-01	+0.000000000e+00	+4.037519635e-02	0.845622244
423	+9.861984661e-01	+0.000000000e+00	+4.044867400e-02	0.847625852
424	+9.861917670e-01	+0.000000000e+00	+4.052215165e-02	0.849629459
425	+9.861850679e-01	+0.000000000e+00	+4.059562929e-02	0.851633066
426	+9.861783687e-01	+0.000000000e+00	+4.066910694e-02	0.853636673
427	+9.861716696e-01	+0.000000000e+00	+4.074258459e-02	0.855640281
428	+9.861649705e-01	+0.000000000e+00	+4.081606224e-02	0.857643888
429	+9.861582713e-01	+0.000000000e+00	+4.088953988e-02	0.859647495
430	+9.861515722e-01	+0.000000000e+00	+4.096301753e-02	0.861651102
431	+9.861448731e-01	+0.000000000e+00	+4.103649518e-02	0.863654709
432	+9.861381739e-01	+0.000000000e+00	+4.110997283e-02	0.865658317
433	+9.861314748e-01	+0.000000000e+00	+4.118345047e-02	0.867661924
434	+9.861247756e-01	+0.000000000e+00	+4.125692812e-02	0.869665531
435	+9.861180765e-01	+0.000000000e+00	+4.133040577e-02	0.871669138
436	+9.861113774e-01	+0.000000000e+00	+4.140388342e-02	0.873672745
437	+9.861046782e-01	+0.000000000e+00	+4.147736106e-02	0.875676353
438	+9.860979791e-01	+0.000000000e+00	+4.155083871e-02	0.877679960
439	+9.860912800e-01	+0.000000000e+00	+4.162431636e-02	0.879683567
440	+9.860845808e-01	+0.000000000e+00	+4.169779401e-02	0.881687174
441	+9.860778817e-01	+0.000000000e+00	+4.177127165e-02	0.883690782
442	+9.860711826e-01	+0.000000000e+00	+4.184474930e-02	0.885694389
443	+9.860644834e-01	+0.000000000e+00	+4.191822695e-02	0.887697996
444	+9.860577843e-01	+0.000000000e+00	+4.199170460e-02	0.889701603
445	+9.860510852e-01	+0.000000000e+00	+4.206518224e-02	0.891705210
446	+9.860443860e-01	+0.000000000e+00	+4.213865989e-02	0.893708818
447	+9.860376869e-01	+0.000000000e+00	+4.221213754e-02	0.895712425
448	+9.860309878e-01	+0.000000000e+00	+4.228561519e-02	0.897716032
449	+9.860242886e-01	+0.000000000e+00	+4.235909283e-02	0.899719639
450	+9.860175895e-01	+0.000000000e+00	+4.243257048e-02	0.901723246
451	+9.860108903e-01	+0.000000000e+00	+4.250604813e-02	0.903726854
452	+9.860041912e-01	+0.000000000e+00	+4.257952578e-02	0.905730461
453	+9.859974921e-01	+0.000000000e+00	+4.265300342e-02	0.907734068
454	+9.859907929e-01	+0.000000000e+00	+4.272648107e-02	0.909737675
455	+9.859840938e-01	+0.000000000e+00	+4.279995872e-02	0.911741283
456	+9.859773947e-01	+0.000000000e+00	+4.287343637e-02	0.913744890
457	+9.859706955e-01	+0.000000000e+00	+4.294691401e-02	0.915748497
458	+9.859639964e-01	+0.000000000e+00	+4.302039166e-02	0.917752104
459	+9.859572973e-01	+0.000000000e+00	+4.309386931e-02	0.919755711
460	+9.859505981e-01	+0.000000000e+00	+4.316734696e-02	0.921759319
461	+9.859438990e-01	+0.000000000e+00	+4.324082460e-02	0.923762926
462	+9.859371999e-01	+0.000000000e+00	+4.331430225e-02	0.925766533
463	+9.859305007e-01	+0.000000000e+00	+4.338777990e-02	0.927770140
464	+9.859238016e-01	+0.000000000e+00	+4.346125754e-02	0.929773747
465	+9.859171024e-01	+0.000000000e+00	+4.353473519e-02	0.931777355
466	+9.859104033e-01	+0.000000000e+00	+4.360821284e-02	0.933780962
467	+9.859037042e-01	+0.000000000e+00	+4.368169049e-02	0.935784569
468	+9.858970050e-01	+0.000000000e+00	+4.375516813e-02	0.937788176
469	+9.858903059e-01	+0.000000000e+00	+4.382864578e-02	0.939791784
470	+9.858836068e-01	+0.000000000e+00	+4.390212343e-02	0.941795391
471	+9.858769076e-01	+0.000000000e+00	+4.397560108e-02	0.943798998
472	+9.858702085e-01	+0.000000000e+00	+4.404907872e-02	0.945802605
473	+9.858635094e-01	+0.000000000e+00	+4.412255637e-02	0.947806212
474	+9.858568102e-01	+0.000000000e+00	+4.419603402e-02	0.949809820
475	+9.858501111e-01	+0.000000000e+00	+4.426951167e-02	0.951813427
476	+9.858434120e-01	+0.000000000e+00	+4.434298931e-02	0.953817034
477	+9.858367128e-01	+0.000000000e+00	+4.441646696e-02	0.955820641
478	+9.858300137e-01	+0.000000000e+00	+4.448994461e-02	0.957824248
479	+9.858233146e-01	+0.000000000e+00	+4.456342226e-02	0.959827856
480	+9.858166154e-01	+0.000000000e+00	+4.463689990e-02	0.961831463
481	+9.858099163e-01	+0.000000000e+00	+4.471037755e-02	0.963835070
482	+9.858032171e-01	+0.000000000e+00	+4.478385520e-02	0.965838677
483	+9.857965180e-01	+0.000000000e+00	+4.485733285e-02	0.967842285
484	+9.857898189e-01	+0.000000000e+00	+4.493081049e-02	0.969845892
485	+9.857831197e-01	+0.000000000e+00	+4.500428814e-02	0.971849499
486	+9.857764206e-01	+0.000000000e+00	+4.507776579e-02	0.973853106
487	+9.857697215e-01	+0.000000000e+00	+4.515124344e-02	0.975856713
488	+9.857630223e-01	+0.000000000e+00	+4.522472108e-02	0.977860321
489	+9.857563232e-01	+0.000000000e+00	+4.529819873e-02	0.979863928
490	+9.857496241e-01	+0.000000000e+00	+4.537167638e-02	0.981867535
491	+9.857429249e-01	+0.000000000e+00	+4.544515403e-02	0.983871142
492	+9.857362258e-01	+0.000000000e+00	+4.551863167e-02	0.985874749
493	+9.857295267e-01	+0.000000000e+00	+4.559210932e-02	0.987878357
494	+9.857228275e-01	+0.000000000e+00	+4.566558697e-02	0.989881964
495	+9.857161284e-01	+0.000000000e+00	+4.573906462e-02	0.991885571
496	+9.857094293e-01	+0.000000000e+00	+4.581254226e-02	0.993889178
497	+9.857027301e-01	+0.000000000e+00	+4.588601991e-02	0.995892786
498	+9.856960310e-01	+0.000000000e+00	+4.595949756e-02	0.997896393
499	+9.856893318e-01	+0.000000000e+00	+4.603297521e-02	0.999900000
