3942	-8.368780e-02	2.368120e-02
3942	8.368780e-02	2.368120e-02
3941	-8.362242e-02	2.374270e-02
3941	8.362242e-02	2.374270e-02
3940	-8.354779e-02	2.381291e-02
3940	8.354779e-02	2.381291e-02
3939	-8.346249e-02	2.389315e-02
3939	8.346249e-02	2.389315e-02
3938	-8.336496e-02	2.398490e-02
3938	8.336496e-02	2.398490e-02
3937	-8.325350e-02	2.408975e-02
3937	8.325350e-02	2.408975e-02
3936	-8.312601e-02	2.420968e-02
3936	8.312601e-02	2.420968e-02
3935	-8.298036e-02	2.434669e-02
3935	8.298036e-02	2.434669e-02
3934	-8.278294e-02	2.453240e-02
3934	8.278294e-02	2.453240e-02
3933	-8.244394e-02	2.485128e-02
3933	8.244394e-02	2.485128e-02
3932	-8.186594e-02	2.539494e-02
3932	8.186594e-02	2.539494e-02
3931	-8.103233e-02	2.617888e-02
3931	8.103233e-02	2.617888e-02
3930	-8.013935e-02	2.701843e-02
3930	8.013935e-02	2.701843e-02
3929	-7.924805e-02	2.785609e-02
3929	7.924805e-02	2.785609e-02
3928	-7.835497e-02	2.869502e-02
3928	7.835497e-02	2.869502e-02
3927	-7.745918e-02	2.953602e-02
3927	7.745918e-02	2.953602e-02
3926	-7.656453e-02	3.037539e-02
3926	7.656453e-02	3.037539e-02
3925	-7.568070e-02	3.120398e-02
3925	7.568070e-02	3.120398e-02
3924	-7.480684e-02	3.202254e-02
3924	7.480684e-02	3.202254e-02
3923	-7.393834e-02	3.283533e-02
3923	7.393834e-02	3.283533e-02
3922	-7.307078e-02	3.364642e-02
3922	7.307078e-02	3.364642e-02
3921	-7.220085e-02	3.445885e-02
3921	7.220085e-02	3.445885e-02
3920	-7.133023e-02	3.527094e-02
3920	7.133023e-02	3.527094e-02
3919	-7.046625e-02	3.607582e-02
3919	7.046625e-02	3.607582e-02
3918	-6.961071e-02	3.687176e-02
3918	6.961071e-02	3.687176e-02
3917	-6.876278e-02	3.765949e-02
3917	6.876278e-02	3.765949e-02
3916	-6.791475e-02	3.844614e-02
3916	6.791475e-02	3.844614e-02
3915	-6.706371e-02	3.923433e-02
3915	6.706371e-02	3.923433e-02
3914	-6.620944e-02	4.002419e-02
3914	6.620944e-02	4.002419e-02
3913	-6.535554e-02	4.081230e-02
3913	6.535554e-02	4.081230e-02
3912	-6.450680e-02	4.159422e-02
3912	6.450680e-02	4.159422e-02
3911	-6.366229e-02	4.237075e-02
3911	6.366229e-02	4.237075e-02
3910	-6.281904e-02	4.314457e-02
3910	6.281904e-02	4.314457e-02
3909	-6.197258e-02	4.391973e-02
3909	6.197258e-02	4.391973e-02
3908	-6.112358e-02	4.469553e-02
3908	6.112358e-02	4.469553e-02
3907	-6.027364e-02	4.547043e-02
3907	6.027364e-02	4.547043e-02
3906	-5.942460e-02	4.624272e-02
3906	5.942460e-02	4.624272e-02
3905	-5.857889e-02	4.701012e-02
3905	5.857889e-02	4.701012e-02
3904	-5.773635e-02	4.777275e-02
3904	5.773635e-02	4.777275e-02
3903	-5.689461e-02	4.853270e-02
3903	5.689461e-02	4.853270e-02
3902	-5.605213e-02	4.929133e-02
3902	5.605213e-02	4.929133e-02
3901	-5.520847e-02	5.004895e-02
3901	5.520847e-02	5.004895e-02
3900	-5.436440e-02	5.080482e-02
3900	5.436440e-02	5.080482e-02
3899	-5.352038e-02	5.155846e-02
3899	5.352038e-02	5.155846e-02
3898	-5.267627e-02	5.230996e-02
3898	5.267627e-02	5.230996e-02
3897	-5.183214e-02	5.305919e-02
3897	5.183214e-02	5.305919e-02
3896	-5.098714e-02	5.380687e-02
3896	5.098714e-02	5.380687e-02
3895	-5.014024e-02	5.455382e-02
3895	5.014024e-02	5.455382e-02
3894	-4.929179e-02	5.529968e-02
3894	4.929179e-02	5.529968e-02
3893	-4.844178e-02	5.604440e-02
3893	4.844178e-02	5.604440e-02
3892	-4.758863e-02	5.678930e-02
3892	4.758863e-02	5.678930e-02
3891	-4.673086e-02	5.753556e-02
3891	4.673086e-02	5.753556e-02
3890	-4.586869e-02	5.828292e-02
3890	4.586869e-02	5.828292e-02
3889	-4.500333e-02	5.903024e-02
3889	4.500333e-02	5.903024e-02
3888	-4.413607e-02	5.977633e-02
3888	4.413607e-02	5.977633e-02
3887	-4.326697e-02	6.052107e-02
3887	4.326697e-02	6.052107e-02
3886	-4.239477e-02	6.126547e-02
3886	4.239477e-02	6.126547e-02
3885	-4.152086e-02	6.200827e-02
3885	4.152086e-02	6.200827e-02
3884	-4.064672e-02	6.274817e-02
3884	4.064672e-02	6.274817e-02
3883	-3.977004e-02	6.348704e-02
3883	3.977004e-02	6.348704e-02
3882	-3.889064e-02	6.422497e-02
3882	3.889064e-02	6.422497e-02
3881	-3.800906e-02	6.496144e-02
3881	3.800906e-02	6.496144e-02
3880	-3.712270e-02	6.569738e-02
3880	3.712270e-02	6.569738e-02
3879	-3.622521e-02	6.642900e-02
3879	3.622521e-02	6.642900e-02
3878	-3.531330e-02	6.714670e-02
3878	3.531330e-02	6.714670e-02
3877	-3.438021e-02	6.784734e-02
