"Point"	"x_coord"	"y_coord"	"z_coord"	"u"
364	+1.019901509e+00	+0.000000000e+00	+2.435879805e-01	0.729413026
365	+1.019919569e+00	+0.000000000e+00	+2.442352518e-01	0.731416633
366	+1.019935844e+00	+0.000000000e+00	+2.448778825e-01	0.733420240
367	+1.019950319e+00	+0.000000000e+00	+2.455158532e-01	0.735423848
368	+1.019962978e+00	+0.000000000e+00	+2.461491448e-01	0.737427455
369	+1.019973807e+00	+0.000000000e+00	+2.467777378e-01	0.739431062
370	+1.019982788e+00	+0.000000000e+00	+2.474016130e-01	0.741434669
371	+1.019989908e+00	+0.000000000e+00	+2.480207510e-01	0.743438277
372	+1.019995150e+00	+0.000000000e+00	+2.486351325e-01	0.745441884
373	+1.019998499e+00	+0.000000000e+00	+2.492447382e-01	0.747445491
374	+1.019999940e+00	+0.000000000e+00	+2.498495488e-01	0.749449098
375	+1.020000000e+00	+0.000000000e+00	+2.503696646e-01	0.751452705
376	+1.020000000e+00	+0.000000000e+00	+2.508625506e-01	0.753456313
377	+1.020000000e+00	+0.000000000e+00	+2.513554367e-01	0.755459920
378	+1.020000000e+00	+0.000000000e+00	+2.518483228e-01	0.757463527
379	+1.020000000e+00	+0.000000000e+00	+2.523412089e-01	0.759467134
380	+1.020000000e+00	+0.000000000e+00	+2.528340949e-01	0.761470741
381	+1.020000000e+00	+0.000000000e+00	+2.533269810e-01	0.763474349
382	+1.020000000e+00	+0.000000000e+00	+2.538198671e-01	0.765477956
383	+1.020000000e+00	+0.000000000e+00	+2.543127532e-01	0.767481563
384	+1.020000000e+00	+0.000000000e+00	+2.548056392e-01	0.769485170
385	+1.020000000e+00	+0.000000000e+00	+2.552985253e-01	0.771488778
386	+1.020000000e+00	+0.000000000e+00	+2.557914114e-01	0.773492385
387	+1.020000000e+00	+0.000000000e+00	+2.562842975e-01	0.775495992
388	+1.020000000e+00	+0.000000000e+00	+2.567771835e-01	0.777499599
389	+1.020000000e+00	+0.000000000e+00	+2.572700696e-01	0.779503206
390	+1.020000000e+00	+0.000000000e+00	+2.577629557e-01	0.781506814
391	+1.020000000e+00	+0.000000000e+00	+2.582558418e-01	0.783510421
392	+1.020000000e+00	+0.000000000e+00	+2.587487279e-01	0.785514028
393	+1.020000000e+00	+0.000000000e+00	+2.592416139e-01	0.787517635
394	+1.020000000e+00	+0.000000000e+00	+2.597345000e-01	0.789521242
395	+1.020000000e+00	+0.000000000e+00	+2.602273861e-01	0.791524850
396	+1.020000000e+00	+0.000000000e+00	+2.607202722e-01	0.793528457
397	+1.020000000e+00	+0.000000000e+00	+2.612131582e-01	0.795532064
398	+1.020000000e+00	+0.000000000e+00	+2.617060443e-01	0.797535671
399	+1.020000000e+00	+0.000000000e+00	+2.621989304e-01	0.799539279
400	+1.020000000e+00	+0.000000000e+00	+2.626918165e-01	0.801542886
401	+1.020000000e+00	+0.000000000e+00	+2.631847025e-01	0.803546493
402	+1.020000000e+00	+0.000000000e+00	+2.636775886e-01	0.805550100
403	+1.020000000e+00	+0.000000000e+00	+2.641704747e-01	0.807553707
404	+1.020000000e+00	+0.000000000e+00	+2.646633608e-01	0.809557315
405	+1.020000000e+00	+0.000000000e+00	+2.651562468e-01	0.811560922
406	+1.020000000e+00	+0.000000000e+00	+2.656491329e-01	0.813564529
407	+1.020000000e+00	+0.000000000e+00	+2.661420190e-01	0.815568136
408	+1.020000000e+00	+0.000000000e+00	+2.666349051e-01	0.817571743
409	+1.020000000e+00	+0.000000000e+00	+2.671277911e-01	0.819575351
410	+1.020000000e+00	+0.000000000e+00	+2.676206772e-01	0.821578958
411	+1.020000000e+00	+0.000000000e+00	+2.681135633e-01	0.823582565
412	+1.020000000e+00	+0.000000000e+00	+2.686064494e-01	0.825586172
413	+1.020000000e+00	+0.000000000e+00	+2.690993355e-01	0.827589780
414	+1.020000000e+00	+0.000000000e+00	+2.695922215e-01	0.829593387
415	+1.020000000e+00	+0.000000000e+00	+2.700851076e-01	0.831596994
416	+1.020000000e+00	+0.000000000e+00	+2.705779937e-01	0.833600601
417	+1.020000000e+00	+0.000000000e+00	+2.710708798e-01	0.835604208
418	+1.020000000e+00	+0.000000000e+00	+2.715637658e-01	0.837607816
419	+1.020000000e+00	+0.000000000e+00	+2.720566519e-01	0.839611423
420	+1.020000000e+00	+0.000000000e+00	+2.725495380e-01	0.841615030
421	+1.020000000e+00	+0.000000000e+00	+2.730424241e-01	0.843618637
422	+1.020000000e+00	+0.000000000e+00	+2.735353101e-01	0.845622244
423	+1.020000000e+00	+0.000000000e+00	+2.740281962e-01	0.847625852
424	+1.020000000e+00	+0.000000000e+00	+2.745210823e-01	0.849629459
425	+1.020000000e+00	+0.000000000e+00	+2.750139684e-01	0.851633066
426	+1.020000000e+00	+0.000000000e+00	+2.755068544e-01	0.853636673
427	+1.020000000e+00	+0.000000000e+00	+2.759997405e-01	0.855640281
428	+1.020000000e+00	+0.000000000e+00	+2.764926266e-01	0.857643888
429	+1.020000000e+00	+0.000000000e+00	+2.769855127e-01	0.859647495
430	+1.020000000e+00	+0.000000000e+00	+2.774783987e-01	0.861651102
431	+1.020000000e+00	+0.000000000e+00	+2.779712848e-01	0.863654709
432	+1.020000000e+00	+0.000000000e+00	+2.784641709e-01	0.865658317
433	+1.020000000e+00	+0.000000000e+00	+2.789570570e-01	0.867661924
434	+1.020000000e+00	+0.000000000e+00	+2.794499431e-01	0.869665531
435	+1.020000000e+00	+0.000000000e+00	+2.799428291e-01	0.871669138
436	+1.020000000e+00	+0.000000000e+00	+2.804357152e-01	0.873672745
437	+1.020000000e+00	+0.000000000e+00	+2.809286013e-01	0.875676353
438	+1.020000000e+00	+0.000000000e+00	+2.814214874e-01	0.877679960
439	+1.020000000e+00	+0.000000000e+00	+2.819143734e-01	0.879683567
440	+1.020000000e+00	+0.000000000e+00	+2.824072595e-01	0.881687174
441	+1.020000000e+00	+0.000000000e+00	+2.829001456e-01	0.883690782
442	+1.020000000e+00	+0.000000000e+00	+2.833930317e-01	0.885694389
443	+1.020000000e+00	+0.000000000e+00	+2.838859177e-01	0.887697996
444	+1.020000000e+00	+0.000000000e+00	+2.843788038e-01	0.889701603
445	+1.020000000e+00	+0.000000000e+00	+2.848716899e-01	0.891705210
446	+1.020000000e+00	+0.000000000e+00	+2.853645760e-01	0.893708818
447	+1.020000000e+00	+0.000000000e+00	+2.858574620e-01	0.895712425
448	+1.020000000e+00	+0.000000000e+00	+2.863503481e-01	0.897716032
449	+1.020000000e+00	+0.000000000e+00	+2.868432342e-01	0.899719639
450	+1.020000000e+00	+0.000000000e+00	+2.873361203e-01	0.901723246
451	+1.020000000e+00	+0.000000000e+00	+2.878290063e-01	0.903726854
452	+1.020000000e+00	+0.000000000e+00	+2.883218924e-01	0.905730461
453	+1.020000000e+00	+0.000000000e+00	+2.888147785e-01	0.907734068
454	+1.020000000e+00	+0.000000000e+00	+2.893076646e-01	0.909737675
455	+1.020000000e+00	+0.000000000e+00	+2.898005507e-01	0.911741283
456	+1.020000000e+00	+0.000000000e+00	+2.902934367e-01	0.913744890
457	+1.020000000e+00	+0.000000000e+00	+2.907863228e-01	0.915748497
458	+1.020000000e+00	+0.000000000e+00	+2.912792089e-01	0.917752104
459	+1.020000000e+00	+0.000000000e+00	+2.917720950e-01	0.919755711
460	+1.020000000e+00	+0.000000000e+00	+2.922649810e-01	0.921759319
461	+1.020000000e+00	+0.000000000e+00	+2.927578671e-01	0.923762926
462	+1.020000000e+00	+0.000000000e+00	+2.932507532e-01	0.925766533
463	+1.020000000e+00	+0.000000000e+00	+2.937436393e-01	0.927770140
464	+1.020000000e+00	+0.000000000e+00	+2.942365253e-01	0.929773747
465	+1.020000000e+00	+0.000000000e+00	+2.947294114e-01	0.931777355
466	+1.020000000e+00	+0.000000000e+00	+2.952222975e-01	0.933780962
467	+1.020000000e+00	+0.000000000e+00	+2.957151836e-01	0.935784569
468	+1.020000000e+00	+0.000000000e+00	+2.962080696e-01	0.937788176
469	+1.020000000e+00	+0.000000000e+00	+2.967009557e-01	0.939791784
470	+1.020000000e+00	+0.000000000e+00	+2.971938418e-01	0.941795391
471	+1.020000000e+00	+0.000000000e+00	+2.976867279e-01	0.943798998
472	+1.020000000e+00	+0.000000000e+00	+2.981796139e-01	0.945802605
473	+1.020000000e+00	+0.000000000e+00	+2.986725000e-01	0.947806212
474	+1.020000000e+00	+0.000000000e+00	+2.991653861e-01	0.949809820
475	+1.020000000e+00	+0.000000000e+00	+2.996582722e-01	0.951813427
476	+1.020000000e+00	+0.000000000e+00	+3.001511583e-01	0.953817034
477	+1.020000000e+00	+0.000000000e+00	+3.006440443e-01	0.955820641
478	+1.020000000e+00	+0.000000000e+00	+3.011369304e-01	0.957824248
479	+1.020000000e+00	+0.000000000e+00	+3.016298165e-01	0.959827856
480	+1.020000000e+00	+0.000000000e+00	+3.021227026e-01	0.961831463
481	+1.020000000e+00	+0.000000000e+00	+3.026155886e-01	0.963835070
482	+1.020000000e+00	+0.000000000e+00	+3.031084747e-01	0.965838677
483	+1.020000000e+00	+0.000000000e+00	+3.036013608e-01	0.967842285
484	+1.020000000e+00	+0.000000000e+00	+3.040942469e-01	0.969845892
485	+1.020000000e+00	+0.000000000e+00	+3.045871329e-01	0.971849499
486	+1.020000000e+00	+0.000000000e+00	+3.050800190e-01	0.973853106
487	+1.020000000e+00	+0.000000000e+00	+3.055729051e-01	0.975856713
488	+1.020000000e+00	+0.000000000e+00	+3.060657912e-01	0.977860321
489	+1.020000000e+00	+0.000000000e+00	+3.065586772e-01	0.979863928
490	+1.020000000e+00	+0.000000000e+00	+3.070515633e-01	0.981867535
491	+1.020000000e+00	+0.000000000e+00	+3.075444494e-01	0.983871142
492	+1.020000000e+00	+0.000000000e+00	+3.080373355e-01	0.985874749
493	+1.020000000e+00	+0.000000000e+00	+3.085302215e-01	0.987878357
494	+1.020000000e+00	+0.000000000e+00	+3.090231076e-01	0.989881964
495	+1.020000000e+00	+0.000000000e+00	+3.095159937e-01	0.991885571
496	+1.020000000e+00	+0.000000000e+00	+3.100088798e-01	0.993889178
497	+1.020000000e+00	+0.000000000e+00	+3.105017659e-01	0.995892786
498	+1.020000000e+00	+0.000000000e+00	+3.109946519e-01	0.997896393
499	+1.020000000e+00	+0.000000000e+00	+3.114875380e-01	0.999900000
