"Point"	"x_coord"	"y_coord"	"z_coord"	"u"	"v"
6940	+1.071320870e+00	+6.148572361e-02	+1.350194739e-01	0.881687174	0.265353061
6941	+1.071065993e+00	+6.277111112e-02	+1.333766604e-01	0.883690782	0.265353061
6942	+1.070809103e+00	+6.402809480e-02	+1.317064707e-01	0.885694389	0.265353061
6943	+1.070550396e+00	+6.525574124e-02	+1.300084909e-01	0.887697996	0.265353061
6944	+1.070290077e+00	+6.645308488e-02	+1.282823010e-01	0.889701603	0.265353061
6945	+1.070028396e+00	+6.761817287e-02	+1.265272330e-01	0.891705210	0.265353061
6946	+1.069765657e+00	+6.874787342e-02	+1.247423203e-01	0.893708818	0.265353061
6947	+1.069502187e+00	+6.983894623e-02	+1.229265669e-01	0.895712425	0.265353061
6948	+1.069238332e+00	+7.088814931e-02	+1.210789748e-01	0.897716032	0.265353061
6949	+1.068974454e+00	+7.189224145e-02	+1.191985457e-01	0.899719639	0.265353061
6950	+1.068710933e+00	+7.284798217e-02	+1.172842814e-01	0.901723246	0.265353061
6951	+1.068448165e+00	+7.375213161e-02	+1.153351843e-01	0.903726854	0.265353061
6952	+1.068186561e+00	+7.460145044e-02	+1.133502587e-01	0.905730461	0.265353061
6953	+1.067926548e+00	+7.539269974e-02	+1.113285110e-01	0.907734068	0.265353061
6954	+1.067668564e+00	+7.612264083e-02	+1.092689510e-01	0.909737675	0.265353061
6955	+1.067413064e+00	+7.678803519e-02	+1.071705925e-01	0.911741283	0.265353061
6956	+1.067160511e+00	+7.738564425e-02	+1.050324547e-01	0.913744890	0.265353061
6957	+1.066911383e+00	+7.791222923e-02	+1.028535630e-01	0.915748497	0.265353061
6958	+1.066666165e+00	+7.836455099e-02	+1.006329502e-01	0.917752104	0.265353061
6959	+1.066425353e+00	+7.873936980e-02	+9.836965763e-02	0.919755711	0.265353061
6960	+1.066189451e+00	+7.903344515e-02	+9.606273672e-02	0.921759319	0.265353061
6961	+1.065958968e+00	+7.924353559e-02	+9.371125024e-02	0.923762926	0.265353061
6962	+1.065734421e+00	+7.936639844e-02	+9.131427380e-02	0.925766533	0.265353061
6963	+1.065516330e+00	+7.939878963e-02	+8.887089752e-02	0.927770140	0.265353061
6964	+1.065305219e+00	+7.933746350e-02	+8.638022769e-02	0.929773747	0.265353061
6965	+1.065101615e+00	+7.917917250e-02	+8.384138860e-02	0.931777355	0.265353061
6966	+1.064906044e+00	+7.892066707e-02	+8.125352450e-02	0.933780962	0.265353061
6967	+1.064719033e+00	+7.855869538e-02	+7.861580163e-02	0.935784569	0.265353061
6968	+1.064541106e+00	+7.809000313e-02	+7.592741044e-02	0.937788176	0.265353061
6969	+1.064372785e+00	+7.751133340e-02	+7.318756785e-02	0.939791784	0.265353061
6970	+1.064214588e+00	+7.681942642e-02	+7.039551980e-02	0.941795391	0.265353061
6971	+1.064067027e+00	+7.601101950e-02	+6.755054380e-02	0.943798998	0.265353061
6972	+1.063930633e+00	+7.508316759e-02	+6.465268824e-02	0.945802605	0.265353061
6973	+1.063806178e+00	+7.403600341e-02	+6.170911534e-02	0.947806212	0.265353061
6974	+1.063694488e+00	+7.287150195e-02	+5.873126906e-02	0.949809820	0.265353061
6975	+1.063596272e+00	+7.159173399e-02	+5.573085471e-02	0.951813427	0.265353061
6976	+1.063512094e+00	+7.019877009e-02	+5.271960293e-02	0.953817034	0.265353061
6977	+1.063442370e+00	+6.869468004e-02	+4.970925211e-02	0.955820641	0.265353061
6978	+1.063387352e+00	+6.708153328e-02	+4.671153241e-02	0.957824248	0.265353061
6979	+1.063347126e+00	+6.536139919e-02	+4.373814984e-02	0.959827856	0.265353061
6980	+1.063321603e+00	+6.353634745e-02	+4.080077083e-02	0.961831463	0.265353061
6981	+1.063310516e+00	+6.160844839e-02	+3.791100783e-02	0.963835070	0.265353061
6982	+1.063313417e+00	+5.957977333e-02	+3.508040606e-02	0.965838677	0.265353061
6983	+1.063329676e+00	+5.745239488e-02	+3.232043214e-02	0.967842285	0.265353061
6984	+1.063358489e+00	+5.522838728e-02	+2.964246462e-02	0.969845892	0.265353061
6985	+1.063398876e+00	+5.290982671e-02	+2.705778702e-02	0.971849499	0.265353061
6986	+1.063449694e+00	+5.049879155e-02	+2.457758346e-02	0.973853106	0.265353061
6987	+1.063509648e+00	+4.799736265e-02	+2.221293721e-02	0.975856713	0.265353061
6988	+1.063577307e+00	+4.540762361e-02	+1.997483235e-02	0.977860321	0.265353061
6989	+1.063651116e+00	+4.273166102e-02	+1.787415871e-02	0.979863928	0.265353061
6990	+1.063729426e+00	+3.997156463e-02	+1.592171997e-02	0.981867535	0.265353061
6991	+1.063810512e+00	+3.712942760e-02	+1.412824521e-02	0.983871142	0.265353061
6992	+1.063892605e+00	+3.420734661e-02	+1.250440362e-02	0.985874749	0.265353061
6993	+1.063973920e+00	+3.120742208e-02	+1.106082221e-02	0.987878357	0.265353061
6994	+1.064052693e+00	+2.813175825e-02	+9.808106436e-03	0.989881964	0.265353061
6995	+1.064127217e+00	+2.498246331e-02	+8.756863218e-03	0.991885571	0.265353061
6996	+1.064195881e+00	+2.176164949e-02	+7.917726000e-03	0.993889178	0.265353061
6997	+1.064257210e+00	+1.847143309e-02	+7.301381271e-03	0.995892786	0.265353061
6998	+1.064309912e+00	+1.511393459e-02	+6.918595871e-03	0.997896393	0.265353061
6999	+1.064352921e+00	+1.169127860e-02	+6.780244310e-03	0.999900000	0.265353061
7000	+1.069360805e+00	+1.195109000e-02	+7.411506260e-03	0.000100000	0.285757143
7001	+1.069383672e+00	+9.683884579e-03	+7.472276865e-03	0.002103607	0.285757143
7002	+1.069401423e+00	+7.466574206e-03	+7.640640256e-03	0.004107214	0.285757143
7003	+1.069414447e+00	+5.299329695e-03	+7.912142461e-03	0.006110822	0.285757143
7004	+1.069423174e+00	+3.182320550e-03	+8.282353466e-03	0.008114429	0.285757143
7005	+1.069428061e+00	+1.115715036e-03	+8.746862611e-03	0.010118036	0.285757143
7006	+1.069429587e+00	-9.003197608e-04	+9.301274070e-03	0.012121643	0.285757143
7007	+1.069428250e+00	-2.865617866e-03	+9.941202458e-03	0.014125251	0.285757143
7008	+1.069424552e+00	-4.780014355e-03	+1.066226865e-02	0.016128858	0.285757143
7009	+1.069419002e+00	-6.643345295e-03	+1.146009581e-02	0.018132465	0.285757143
7010	+1.069412103e+00	-8.455447677e-03	+1.233030580e-02	0.020136072	0.285757143
7011	+1.069404349e+00	-1.021615937e-02	+1.326851574e-02	0.022139679	0.285757143
7012	+1.069396221e+00	-1.192531903e-02	+1.427033512e-02	0.024143287	0.285757143
7013	+1.069388181e+00	-1.358276610e-02	+1.533136308e-02	0.026146894	0.285757143
7014	+1.069380668e+00	-1.518834068e-02	+1.644718621e-02	0.028150501	0.285757143
7015	+1.069374094e+00	-1.674188355e-02	+1.761337662e-02	0.030154108	0.285757143
7016	+1.069368843e+00	-1.824323604e-02	+1.882549048e-02	0.032157715	0.285757143
7017	+1.069365263e+00	-1.969224004e-02	+2.007906683e-02	0.034161323	0.285757143
7018	+1.069363669e+00	-2.108873790e-02	+2.136962689e-02	0.036164930	0.285757143
7019	+1.069364338e+00	-2.243257241e-02	+2.269267357e-02	0.038168537	0.285757143
7020	+1.069367508e+00	-2.372358675e-02	+2.404369139e-02	0.040172144	0.285757143
7021	+1.069373377e+00	-2.496162441e-02	+2.541814673e-02	0.042175752	0.285757143
7022	+1.069382102e+00	-2.614652917e-02	+2.681148830e-02	0.044179359	0.285757143
7023	+1.069393798e+00	-2.727814507e-02	+2.821914789e-02	0.046182966	0.285757143
7024	+1.069408540e+00	-2.835631632e-02	+2.963654136e-02	0.048186573	0.285757143
7025	+1.069426360e+00	-2.938088730e-02	+3.105906981e-02	0.050190180	0.285757143
7026	+1.069447249e+00	-3.035170249e-02	+3.248212092e-02	0.052193788	0.285757143
7027	+1.069471159e+00	-3.126860685e-02	+3.390107119e-02	0.054197395	0.285757143
7028	+1.069498006e+00	-3.213149282e-02	+3.531137976e-02	0.056201002	0.285757143
7029	+1.069527709e+00	-3.294115241e-02	+3.671026235e-02	0.058204609	0.285757143
7030	+1.069560235e+00	-3.369988016e-02	+3.809788108e-02	0.060208216	0.285757143
7031	+1.069595551e+00	-3.441012682e-02	+3.947470823e-02	0.062211824	0.285757143
7032	+1.069633613e+00	-3.507434284e-02	+4.084121937e-02	0.064215431	0.285757143
7033	+1.069674372e+00	-3.569497841e-02	+4.219789311e-02	0.066219038	0.285757143
7034	+1.069717771e+00	-3.627448343e-02	+4.354521088e-02	0.068222645	0.285757143
7035	+1.069763748e+00	-3.681530754e-02	+4.488365676e-02	0.070226253	0.285757143
7036	+1.069812238e+00	-3.731990012e-02	+4.621371722e-02	0.072229860	0.285757143
7037	+1.069863168e+00	-3.779071033e-02	+4.753588099e-02	0.074233467	0.285757143
7038	+1.069916466e+00	-3.823018709e-02	+4.885063882e-02	0.076237074	0.285757143
7039	+1.069972054e+00	-3.864077910e-02	+5.015848334e-02	0.078240681	0.285757143
7040	+1.070029852e+00	-3.902493490e-02	+5.145990888e-02	0.080244289	0.285757143
7041	+1.070089780e+00	-3.938510280e-02	+5.275541127e-02	0.082247896	0.285757143
7042	+1.070151755e+00	-3.972373099e-02	+5.404548774e-02	0.084251503	0.285757143
7043	+1.070215694e+00	-4.004326749e-02	+5.533063668e-02	0.086255110	0.285757143
7044	+1.070281511e+00	-4.034616017e-02	+5.661135756e-02	0.088258717	0.285757143
7045	+1.070349123e+00	-4.063485679e-02	+5.788815076e-02	0.090262325	0.285757143
7046	+1.070418444e+00	-4.091180498e-02	+5.916151737e-02	0.092265932	0.285757143
7047	+1.070489390e+00	-4.117945229e-02	+6.043195913e-02	0.094269539	0.285757143
7048	+1.070561877e+00	-4.144024614e-02	+6.169997823e-02	0.096273146	0.285757143
7049	+1.070635819e+00	-4.169663386e-02	+6.296607718e-02	0.098276754	0.285757143
7050	+1.070711133e+00	-4.195106270e-02	+6.423075868e-02	0.100280361	0.285757143
7051	+1.070787734e+00	-4.220597982e-02	+6.549452548e-02	0.102283968	0.285757143
7052	+1.070865540e+00	-4.246383229e-02	+6.675788025e-02	0.104287575	0.285757143
7053	+1.070944467e+00	-4.272706706e-02	+6.802132542e-02	0.106291182	0.285757143
7054	+1.071024430e+00	-4.299813103e-02	+6.928536308e-02	0.108294790	0.285757143
7055	+1.071105347e+00	-4.327946807e-02	+7.055049415e-02	0.110298397	0.285757143
7056	+1.071187134e+00	-4.357339950e-02	+7.181719088e-02	0.112302004	0.285757143
7057	+1.071269742e+00	-4.388092628e-02	+7.308562270e-02	0.114305611	0.285757143
7058	+1.071353143e+00	-4.420194394e-02	+7.435570566e-02	0.116309218	0.285757143
7059	+1.071437311e+00	-4.453631157e-02	+7.562734721e-02	0.118312826	0.285757143
7060	+1.071522220e+00	-4.488388827e-02	+7.690045455e-02	0.120316433	0.285757143
7061	+1.071607842e+00	-4.524453307e-02	+7.817493466e-02	0.122320040	0.285757143
7062	+1.071694149e+00	-4.561810503e-02	+7.945069432e-02	0.124323647	0.285757143
7063	+1.071781111e+00	-4.600446315e-02	+8.072764009e-02	0.126327255	0.285757143
7064	+1.071868700e+00	-4.640346643e-02	+8.200567836e-02	0.128330862	0.285757143
7065	+1.071956886e+00	-4.681497386e-02	+8.328471533e-02	0.130334469	0.285757143
7066	+1.072045636e+00	-4.723884439e-02	+8.456465708e-02	0.132338076	0.285757143
7067	+1.072134921e+00	-4.767493695e-02	+8.584540950e-02	0.134341683	0.285757143
7068	+1.072224708e+00	-4.812311046e-02	+8.712687841e-02	0.136345291	0.285757143
7069	+1.072314966e+00	-4.858322382e-02	+8.840896947e-02	0.138348898	0.285757143
7070	+1.072405660e+00	-4.905513591e-02	+8.969158829e-02	0.140352505	0.285757143
7071	+1.072496758e+00	-4.953870559e-02	+9.097464037e-02	0.142356112	0.285757143
7072	+1.072588227e+00	-5.003379169e-02	+9.225803117e-02	0.144359719	0.285757143
7073	+1.072680031e+00	-5.054025305e-02	+9.354166607e-02	0.146363327	0.285757143
7074	+1.072772137e+00	-5.105794845e-02	+9.482545044e-02	0.148366934	0.285757143
7075	+1.072864509e+00	-5.158673669e-02	+9.610928965e-02	0.150370541	0.285757143
7076	+1.072957112e+00	-5.212647653e-02	+9.739308902e-02	0.152374148	0.285757143
7077	+1.073049911e+00	-5.267702671e-02	+9.867675393e-02	0.154377756	0.285757143
7078	+1.073142870e+00	-5.323824597e-02	+9.996018976e-02	0.156381363	0.285757143
7079	+1.073235953e+00	-5.380999301e-02	+1.012433020e-01	0.158384970	0.285757143
7080	+1.073329123e+00	-5.439212654e-02	+1.025259960e-01	0.160388577	0.285757143
7081	+1.073422343e+00	-5.498450522e-02	+1.038081776e-01	0.162392184	0.285757143
7082	+1.073515578e+00	-5.558698771e-02	+1.050897522e-01	0.164395792	0.285757143
7083	+1.073608789e+00	-5.619943284e-02	+1.063706258e-01	0.166399399	0.285757143
7084	+1.073701941e+00	-5.682170582e-02	+1.076507059e-01	0.168403006	0.285757143
7085	+1.073794993e+00	-5.745370694e-02	+1.089299088e-01	0.170406613	0.285757143
7086	+1.073887908e+00	-5.809535064e-02	+1.102081543e-01	0.172410220	0.285757143
7087	+1.073980645e+00	-5.874655135e-02	+1.114853624e-01	0.174413828	0.285757143
7088	+1.074073166e+00	-5.940722351e-02	+1.127614534e-01	0.176417435	0.285757143
7089	+1.074165430e+00	-6.007728151e-02	+1.140363475e-01	0.178421042	0.285757143
7090	+1.074257399e+00	-6.075663972e-02	+1.153099650e-01	0.180424649	0.285757143
7091	+1.074349032e+00	-6.144521250e-02	+1.165822266e-01	0.182428257	0.285757143
7092	+1.074440289e+00	-6.214291417e-02	+1.178530530e-01	0.184431864	0.285757143
7093	+1.074531130e+00	-6.284965906e-02	+1.191223652e-01	0.186435471	0.285757143
7094	+1.074621516e+00	-6.356536143e-02	+1.203900843e-01	0.188439078	0.285757143
7095	+1.074711404e+00	-6.428993556e-02	+1.216561317e-01	0.190442685	0.285757143
7096	+1.074800757e+00	-6.502329568e-02	+1.229204289e-01	0.192446293	0.285757143
7097	+1.074889532e+00	-6.576535601e-02	+1.241828978e-01	0.194449900	0.285757143
7098	+1.074977690e+00	-6.651603076e-02	+1.254434604e-01	0.196453507	0.285757143
7099	+1.075065190e+00	-6.727523408e-02	+1.267020390e-01	0.198457114	0.285757143
7100	+1.075151992e+00	-6.804288013e-02	+1.279585563e-01	0.200460721	0.285757143
7101	+1.075238055e+00	-6.881888304e-02	+1.292129351e-01	0.202464329	0.285757143
7102	+1.075323340e+00	-6.960315692e-02	+1.304650985e-01	0.204467936	0.285757143
7103	+1.075407805e+00	-7.039561586e-02	+1.317149701e-01	0.206471543	0.285757143
7104	+1.075491411e+00	-7.119617391e-02	+1.329624737e-01	0.208475150	0.285757143
7105	+1.075574117e+00	-7.200474512e-02	+1.342075334e-01	0.210478758	0.285757143
7106	+1.075655883e+00	-7.282124351e-02	+1.354500736e-01	0.212482365	0.285757143
7107	+1.075736670e+00	-7.364558308e-02	+1.366900191e-01	0.214485972	0.285757143
7108	+1.075816438e+00	-7.447767782e-02	+1.379272953e-01	0.216489579	0.285757143
7109	+1.075895146e+00	-7.531744168e-02	+1.391618276e-01	0.218493186	0.285757143
7110	+1.075972755e+00	-7.616478860e-02	+1.403935420e-01	0.220496794	0.285757143
7111	+1.076049225e+00	-7.701963311e-02	+1.416223640e-01	0.222500401	0.285757143
7112	+1.076124513e+00	-7.788191215e-02	+1.428481901e-01	0.224504008	0.285757143
7113	+1.076198561e+00	-7.875162258e-02	+1.440708385e-01	0.226507615	0.285757143
7114	+1.076271308e+00	-7.962877186e-02	+1.452901145e-01	0.228511222	0.285757143
7115	+1.076342694e+00	-8.051336743e-02	+1.465058249e-01	0.230514830	0.285757143
7116	+1.076412660e+00	-8.140541669e-02	+1.477177783e-01	0.232518437	0.285757143
7117	+1.076481146e+00	-8.230492697e-02	+1.489257843e-01	0.234522044	0.285757143
7118	+1.076548090e+00	-8.321190559e-02	+1.501296543e-01	0.236525651	0.285757143
7119	+1.076613433e+00	-8.412635980e-02	+1.513292015e-01	0.238529259	0.285757143
7120	+1.076677115e+00	-8.504829680e-02	+1.525242403e-01	0.240532866	0.285757143
7121	+1.076739076e+00	-8.597772378e-02	+1.537145872e-01	0.242536473	0.285757143
7122	+1.076799256e+00	-8.691464784e-02	+1.549000602e-01	0.244540080	0.285757143
7123	+1.076857594e+00	-8.785907605e-02	+1.560804791e-01	0.246543687	0.285757143
7124	+1.076914032e+00	-8.881101544e-02	+1.572556655e-01	0.248547295	0.285757143
7125	+1.076968510e+00	-8.977047297e-02	+1.584254427e-01	0.250550902	0.285757143
7126	+1.077020968e+00	-9.073745557e-02	+1.595896362e-01	0.252554509	0.285757143
7127	+1.077071348e+00	-9.171197010e-02	+1.607480730e-01	0.254558116	0.285757143
7128	+1.077119590e+00	-9.269402338e-02	+1.619005824e-01	0.256561723	0.285757143
7129	+1.077165637e+00	-9.368362216e-02	+1.630469954e-01	0.258565331	0.285757143
7130	+1.077209431e+00	-9.468077317e-02	+1.641871451e-01	0.260568938	0.285757143
7131	+1.077250913e+00	-9.568548304e-02	+1.653208665e-01	0.262572545	0.285757143
7132	+1.077290026e+00	-9.669775838e-02	+1.664479970e-01	0.264576152	0.285757143
7133	+1.077326713e+00	-9.771760573e-02	+1.675683756e-01	0.266579760	0.285757143
7134	+1.077360917e+00	-9.874503157e-02	+1.686818438e-01	0.268583367	0.285757143
7135	+1.077392583e+00	-9.978004232e-02	+1.697882449e-01	0.270586974	0.285757143
7136	+1.077421654e+00	-1.008226443e-01	+1.708874246e-01	0.272590581	0.285757143
7137	+1.077448076e+00	-1.018728439e-01	+1.719792307e-01	0.274594188	0.285757143
7138	+1.077471792e+00	-1.029306473e-01	+1.730635131e-01	0.276597796	0.285757143
7139	+1.077492751e+00	-1.039960583e-01	+1.741401268e-01	0.278601403	0.285757143
7140	+1.077510910e+00	-1.050690282e-01	+1.752089882e-01	0.280605010	0.285757143
7141	+1.077526245e+00	-1.061494402e-01	+1.762700924e-01	0.282608617	0.285757143
7142	+1.077538731e+00	-1.072371729e-01	+1.773234408e-01	0.284612224	0.285757143
7143	+1.077548347e+00	-1.083321046e-01	+1.783690352e-01	0.286615832	0.285757143
7144	+1.077555072e+00	-1.094341138e-01	+1.794068783e-01	0.288619439	0.285757143
7145	+1.077558884e+00	-1.105430789e-01	+1.804369735e-01	0.290623046	0.285757143
7146	+1.077559763e+00	-1.116588783e-01	+1.814593247e-01	0.292626653	0.285757143
7147	+1.077557690e+00	-1.127813904e-01	+1.824739367e-01	0.294630261	0.285757143
7148	+1.077552647e+00	-1.139104937e-01	+1.834808149e-01	0.296633868	0.285757143
7149	+1.077544617e+00	-1.150460664e-01	+1.844799651e-01	0.298637475	0.285757143
7150	+1.077533582e+00	-1.161879871e-01	+1.854713941e-01	0.300641082	0.285757143
7151	+1.077519528e+00	-1.173361341e-01	+1.864551091e-01	0.302644689	0.285757143
7152	+1.077502439e+00	-1.184903857e-01	+1.874311181e-01	0.304648297	0.285757143
7153	+1.077482300e+00	-1.196506204e-01	+1.883994296e-01	0.306651904	0.285757143
7154	+1.077459100e+00	-1.208167165e-01	+1.893600527e-01	0.308655511	0.285757143
7155	+1.077432824e+00	-1.219885525e-01	+1.903129972e-01	0.310659118	0.285757143
7156	+1.077403462e+00	-1.231660068e-01	+1.912582734e-01	0.312662725	0.285757143
7157	+1.077371003e+00	-1.243489576e-01	+1.921958923e-01	0.314666333	0.285757143
7158	+1.077335438e+00	-1.255372835e-01	+1.931258654e-01	0.316669940	0.285757143
7159	+1.077296756e+00	-1.267308629e-01	+1.940482048e-01	0.318673547	0.285757143
7160	+1.077254950e+00	-1.279295742e-01	+1.949629231e-01	0.320677154	0.285757143
7161	+1.077210012e+00	-1.291332959e-01	+1.958700336e-01	0.322680762	0.285757143
7162	+1.077161936e+00	-1.303419064e-01	+1.967695500e-01	0.324684369	0.285757143
7163	+1.077110717e+00	-1.315552841e-01	+1.976614866e-01	0.326687976	0.285757143
7164	+1.077056349e+00	-1.327733076e-01	+1.985458583e-01	0.328691583	0.285757143
7165	+1.076998829e+00	-1.339958555e-01	+1.994226804e-01	0.330695190	0.285757143
7166	+1.076938153e+00	-1.352228061e-01	+2.002919688e-01	0.332698798	0.285757143
7167	+1.076874320e+00	-1.364540382e-01	+2.011537432e-01	0.334702405	0.285757143
7168	+1.076807332e+00	-1.376894315e-01	+2.020080548e-01	0.336706012	0.285757143
7169	+1.076737194e+00	-1.389288661e-01	+2.028549752e-01	0.338709619	0.285757143
7170	+1.076663911e+00	-1.401722224e-01	+2.036945758e-01	0.340713226	0.285757143
7171	+1.076587489e+00	-1.414193807e-01	+2.045269278e-01	0.342716834	0.285757143
7172	+1.076507936e+00	-1.426702213e-01	+2.053521025e-01	0.344720441	0.285757143
7173	+1.076425259e+00	-1.439246246e-01	+2.061701706e-01	0.346724048	0.285757143
7174	+1.076339466e+00	-1.451824710e-01	+2.069812028e-01	0.348727655	0.285757143
7175	+1.076250566e+00	-1.464436411e-01	+2.077852693e-01	0.350731263	0.285757143
7176	+1.076158568e+00	-1.477080153e-01	+2.085824403e-01	0.352734870	0.285757143
7177	+1.076063483e+00	-1.489754741e-01	+2.093727856e-01	0.354738477	0.285757143
7178	+1.075965321e+00	-1.502458981e-01	+2.101563747e-01	0.356742084	0.285757143
7179	+1.075864094e+00	-1.515191680e-01	+2.109332769e-01	0.358745691	0.285757143
7180	+1.075759813e+00	-1.527951643e-01	+2.117035612e-01	0.360749299	0.285757143
7181	+1.075652490e+00	-1.540737680e-01	+2.124672962e-01	0.362752906	0.285757143
7182	+1.075542140e+00	-1.553548596e-01	+2.132245503e-01	0.364756513	0.285757143
7183	+1.075428776e+00	-1.566383201e-01	+2.139753914e-01	0.366760120	0.285757143
7184	+1.075312411e+00	-1.579240303e-01	+2.147198875e-01	0.368763727	0.285757143
7185	+1.075193062e+00	-1.592118711e-01	+2.154581057e-01	0.370767335	0.285757143
7186	+1.075070743e+00	-1.605017236e-01	+2.161901132e-01	0.372770942	0.285757143
7187	+1.074945471e+00	-1.617934687e-01	+2.169159767e-01	0.374774549	0.285757143
7188	+1.074817262e+00	-1.630869877e-01	+2.176357625e-01	0.376778156	0.285757143
7189	+1.074686133e+00	-1.643821616e-01	+2.183495367e-01	0.378781764	0.285757143
7190	+1.074552103e+00	-1.656788717e-01	+2.190573649e-01	0.380785371	0.285757143
7191	+1.074415189e+00	-1.669769994e-01	+2.197593124e-01	0.382788978	0.285757143
7192	+1.074275410e+00	-1.682764260e-01	+2.204554441e-01	0.384792585	0.285757143
7193	+1.074132787e+00	-1.695770329e-01	+2.211458245e-01	0.386796192	0.285757143
7194	+1.073987338e+00	-1.708787035e-01	+2.218305172e-01	0.388799800	0.285757143
7195	+1.073839051e+00	-1.721814909e-01	+2.225095236e-01	0.390803407	0.285757143
7196	+1.073687766e+00	-1.734862133e-01	+2.231825687e-01	0.392807014	0.285757143
7197	+1.073533276e+00	-1.747939132e-01	+2.238493005e-01	0.394810621	0.285757143
7198	+1.073375373e+00	-1.761056324e-01	+2.245093727e-01	0.396814228	0.285757143
7199	+1.073213843e+00	-1.774224117e-01	+2.251624440e-01	0.398817836	0.285757143
7200	+1.073048471e+00	-1.787452912e-01	+2.258081788e-01	0.400821443	0.285757143
7201	+1.072879038e+00	-1.800753098e-01	+2.264462467e-01	0.402825050	0.285757143
7202	+1.072705320e+00	-1.814135058e-01	+2.270763226e-01	0.404828657	0.285757143
7203	+1.072527092e+00	-1.827609162e-01	+2.276980866e-01	0.406832265	0.285757143
7204	+1.072344125e+00	-1.841185770e-01	+2.283112240e-01	0.408835872	0.285757143
7205	+1.072156184e+00	-1.854875235e-01	+2.289154250e-01	0.410839479	0.285757143
7206	+1.071963034e+00	-1.868687895e-01	+2.295103850e-01	0.412843086	0.285757143
7207	+1.071764434e+00	-1.882634079e-01	+2.300958040e-01	0.414846693	0.285757143
7208	+1.071560138e+00	-1.896724104e-01	+2.306713868e-01	0.416850301	0.285757143
7209	+1.071349897e+00	-1.910968273e-01	+2.312368429e-01	0.418853908	0.285757143
7210	+1.071133459e+00	-1.925376881e-01	+2.317918861e-01	0.420857515	0.285757143
7211	+1.070910565e+00	-1.939960204e-01	+2.323362346e-01	0.422861122	0.285757143
7212	+1.070680951e+00	-1.954728509e-01	+2.328696107e-01	0.424864729	0.285757143
7213	+1.070444350e+00	-1.969692045e-01	+2.333917405e-01	0.426868337	0.285757143
7214	+1.070200489e+00	-1.984861050e-01	+2.339023541e-01	0.428871944	0.285757143
7215	+1.069949089e+00	-2.000245744e-01	+2.344011850e-01	0.430875551	0.285757143
7216	+1.069689865e+00	-2.015856331e-01	+2.348879699e-01	0.432879158	0.285757143
7217	+1.069422526e+00	-2.031702998e-01	+2.353624487e-01	0.434882766	0.285757143
7218	+1.069146775e+00	-2.047795915e-01	+2.358243644e-01	0.436886373	0.285757143
7219	+1.068862307e+00	-2.064145232e-01	+2.362734621e-01	0.438889980	0.285757143
7220	+1.068568812e+00	-2.080761083e-01	+2.367094897e-01	0.440893587	0.285757143
7221	+1.068265971e+00	-2.097653576e-01	+2.371321968e-01	0.442897194	0.285757143
7222	+1.067953465e+00	-2.114832495e-01	+2.375413463e-01	0.444900802	0.285757143
7223	+1.067631556e+00	-2.132281088e-01	+2.379376806e-01	0.446904409	0.285757143
7224	+1.067301750e+00	-2.149927606e-01	+2.383239580e-01	0.448908016	0.285757143
7225	+1.066965742e+00	-2.167693465e-01	+2.387031606e-01	0.450911623	0.285757143
7226	+1.066625269e+00	-2.185500184e-01	+2.390782392e-01	0.452915230	0.285757143
7227	+1.066282108e+00	-2.203269387e-01	+2.394521133e-01	0.454918838	0.285757143
7228	+1.065938076e+00	-2.220922806e-01	+2.398276720e-01	0.456922445	0.285757143
7229	+1.065595032e+00	-2.238382280e-01	+2.402077730e-01	0.458926052	0.285757143
7230	+1.065254871e+00	-2.255569758e-01	+2.405952416e-01	0.460929659	0.285757143
7231	+1.064919527e+00	-2.272407294e-01	+2.409928691e-01	0.462933267	0.285757143
7232	+1.064590965e+00	-2.288817046e-01	+2.414034106e-01	0.464936874	0.285757143
7233	+1.064271178e+00	-2.304721272e-01	+2.418295816e-01	0.466940481	0.285757143
7234	+1.063962184e+00	-2.320042322e-01	+2.422740547e-01	0.468944088	0.285757143
7235	+1.063666019e+00	-2.334702632e-01	+2.427394553e-01	0.470947695	0.285757143
7236	+1.063384730e+00	-2.348624715e-01	+2.432283564e-01	0.472951303	0.285757143
7237	+1.063120367e+00	-2.361731148e-01	+2.437432727e-01	0.474954910	0.285757143
7238	+1.062874978e+00	-2.373944561e-01	+2.442866548e-01	0.476958517	0.285757143
7239	+1.062650593e+00	-2.385187624e-01	+2.448608811e-01	0.478962124	0.285757143
7240	+1.062449223e+00	-2.395383030e-01	+2.454682504e-01	0.480965731	0.285757143
7241	+1.062272839e+00	-2.404453477e-01	+2.461109725e-01	0.482969339	0.285757143
7242	+1.062123368e+00	-2.412321649e-01	+2.467911588e-01	0.484972946	0.285757143
7243	+1.062002676e+00	-2.418910197e-01	+2.475108116e-01	0.486976553	0.285757143
7244	+1.061912554e+00	-2.424141716e-01	+2.482718121e-01	0.488980160	0.285757143
7245	+1.061854702e+00	-2.427938720e-01	+2.490759081e-01	0.490983768	0.285757143
7246	+1.061830716e+00	-2.430223623e-01	+2.499247000e-01	0.492987375	0.285757143
7247	+1.061842069e+00	-2.430918704e-01	+2.508196259e-01	0.494990982	0.285757143
7248	+1.061890090e+00	-2.429946091e-01	+2.517619458e-01	0.496994589	0.285757143
7249	+1.061975948e+00	-2.427227731e-01	+2.527527222e-01	0.498998196	0.285757143
