18751	0.000485642233	-6.4288e-08
18749	0.000482076051531	2.099232438e-06
18747	0.00047850287507	4.246343672e-06
18745	0.000474914216035	6.36162678e-06
18743	0.000471305548029	8.433509324e-06
18741	0.00046768031107	1.0462413108e-05
18739	0.000464037224244	1.2454088984e-05
18737	0.000460353916115	1.4422835837e-05
18735	0.000456647416469	1.6357525626e-05
18733	0.000452924613256	1.8252693977e-05
18731	0.000449183502336	2.0108888973e-05
18729	0.000445425113932	2.192619897e-05
18727	0.00044165060989	2.3704695117e-05
18725	0.000437860870412	2.5444539389e-05
18723	0.000434056676084	2.7145926739e-05
18721	0.000430239104819	2.8809091399e-05
18719	0.000426410788834	3.0434035069e-05
18717	0.000422572031305	3.2021857352e-05
18715	0.000418713360847	3.3577772141e-05
18713	0.000414830233456	3.5104941365e-05
18711	0.000410930004049	3.6601741525e-05
18709	0.000407017740768	3.806682808e-05
18707	0.000403095376773	3.9499763457e-05
18705	0.000399163734818	4.0900721065e-05
18703	0.000395223658863	4.2270390685e-05
18701	0.000391276043314	4.3609547484e-05
18699	0.000387322484109	4.4918638587e-05
18697	0.000383364549276	4.6198009768e-05
18695	0.000379397762582	4.7449877148e-05
18693	0.000375393937715	4.8683130184e-05
18691	0.000371395239316	4.9884679381e-05
18689	0.000367402548923	5.105511852e-05
18687	0.000363398753157	5.2202387809e-05
18685	0.000359383969338	5.3329821354e-05
18683	0.000355359657114	5.4436540215e-05
18681	0.000351324377553	5.55138956e-05
18679	0.000347276088621	5.6552244487e-05
18677	0.000343213326866	5.7542538675e-05
18675	0.000339135678628	5.8476326176e-05
18673	0.000335044104837	5.9347962048e-05
18671	0.000330941534138	6.0160256334e-05
18669	0.000326830540477	6.0917499855e-05
18667	0.000322712840339	6.1621790837e-05
18665	0.000318590306252	6.2273852709e-05
18663	0.000314466517571	6.287461115e-05
18661	0.000310339984762	6.3426583115e-05
18659	0.000306199648247	6.3933313355e-05
18657	0.00030204317739	6.4396238522e-05
18655	0.000297878456153	6.4815319319e-05
18653	0.00029370996871	6.5191179578e-05
18651	0.000289539061921	6.5525015007e-05
18649	0.00028536639192	6.5818119477e-05
18647	0.000281193300605	6.6071489012e-05
18645	0.000277022645645	6.6285784964e-05
18643	0.000272859212652	6.646166724e-05
18641	0.000268704068085	6.6600058756e-05
18639	0.000264538618733	6.6702297629e-05
18637	0.0002603572659	6.6768789626e-05
18635	0.000256166327992	6.6799124182e-05
18633	0.000251973152799	6.6792934633e-05
18631	0.00024778641045	6.675020839e-05
18629	0.000243612010942	6.6671407778e-05
18627	0.000239440170457	6.6556726652e-05
18625	0.000235261066876	6.6405684662e-05
18623	0.00023107709693	6.6217412248e-05
18621	0.000226889724183	6.5990976738e-05
18619	0.000222697616085	6.5725344912e-05
18617	0.000218495758881	6.5419214434e-05
18615	0.000214284695403	6.5071553853e-05
18613	0.000210099026965	6.468455641e-05
18611	0.00020594276604	6.4258383231e-05
18609	0.000201785085661	6.3789247062e-05
18607	0.000197623578555	6.3275662116e-05
18605	0.00019346152871	6.2716717752e-05
18603	0.000189300958431	6.2111412403e-05
18601	0.000185143509543	6.1458799646e-05
18599	0.000180992308798	6.0758336414e-05
18597	0.000176854714892	6.0010392578e-05
18595	0.000172738607517	5.9215916605e-05
18593	0.000168635739258	5.8373165582e-05
18591	0.000164534219466	5.7479193673e-05
